layout,gset,dset,pmethod,n_process,time
2,16,16,0,128,11.21
2,16,32,1,1,132.15
2,16,32,1,2,64.76
2,16,32,1,4,32.22
2,16,32,1,8,17.02
2,16,32,1,16,9.34
2,16,32,1,32,5.91
2,16,32,1,64,4.07
2,16,32,1,128,8.1
2,16,32,0,1,178.74
2,16,32,0,2,93.27
2,16,32,0,4,48.73
2,16,32,0,8,33.24
2,16,32,0,16,29.06
2,16,32,0,32,27.09
2,16,32,0,64,22.49
2,16,32,0,128,20.96
2,32,8,1,1,128.25
2,32,8,1,2,61.4
2,32,8,1,4,30.97
2,32,8,1,8,16.67
2,32,8,1,16,9.21
2,32,8,1,32,5.72
2,32,8,1,64,3.8
2,32,8,1,128,2.92
2,32,8,0,1,150.17
2,32,8,0,2,74.92
2,32,8,0,4,39.89
2,32,8,0,8,24.52
2,32,8,0,16,18.41
2,32,8,0,32,16.25
2,32,8,0,64,12.68
2,32,8,0,128,10.94
2,32,16,1,1,128.89
2,32,16,1,2,61.61
2,32,16,1,4,31.42
2,32,16,1,8,16.88
2,32,16,1,16,9.16
2,32,16,1,32,5.68
2,32,16,1,64,3.56
2,32,16,1,128,4.17
2,32,16,0,1,174.91
2,32,16,0,2,90.79
2,32,16,0,4,47.55
2,32,16,0,8,31.81
2,32,16,0,16,28.39
2,32,16,0,32,27.47
2,32,16,0,64,22.77
2,32,16,0,128,19.8
2,32,32,1,1,127.87
2,32,32,1,2,63.02
2,32,32,1,4,32.18
2,32,32,1,8,16.96
2,32,32,1,16,9.26
2,32,32,1,32,5.79
2,32,32,1,64,4.03
2,32,32,1,128,3.52
2,32,32,0,1,222.82
2,32,32,0,2,127.77
2,32,32,0,4,66.53
2,32,32,0,8,48.46
2,32,32,0,16,49.18
2,32,32,0,32,51.75
2,32,32,0,64,43.29
2,32,32,0,128,38.14
2,64,8,1,1,125.4
2,64,8,1,2,65.49
2,64,8,1,4,31.54
2,64,8,1,8,17.02
2,64,8,1,16,9.31
2,64,8,1,32,5.65
2,64,8,1,64,3.8
2,64,8,1,128,3.2
2,64,8,0,1,172.58
2,64,8,0,2,89.95
2,64,8,0,4,47.75
2,64,8,0,8,31.98
2,64,8,0,16,28.8
2,64,8,0,32,27.36
2,64,8,0,64,22.59
2,64,8,0,128,20.16
2,64,16,1,1,125.54
2,64,16,1,2,61.16
2,64,16,1,4,32.42
2,64,16,1,8,17.11
2,64,16,1,16,9.37
2,64,16,1,32,6.03
2,64,16,1,64,4.34
2,64,16,1,128,4.88
2,64,16,0,1,219.35
2,64,16,0,2,121.31
2,64,16,0,4,66.44
2,64,16,0,8,48.56
2,64,16,0,16,49.79
2,64,16,0,32,51.45
2,64,16,0,64,43.28
2,64,16,0,128,38.57
2,64,32,1,1,127.05
2,64,32,1,2,62.86
2,64,32,1,4,32.71
2,64,32,1,8,17.23
2,64,32,1,16,10.47
2,64,32,1,32,7.67
2,64,32,1,64,5.85
2,64,32,1,128,5.72
2,64,32,0,1,324.02
2,64,32,0,2,188.81
2,64,32,0,4,105.99
2,64,32,0,8,87.34
2,64,32,0,16,98.52
2,64,32,0,32,105.43
2,64,32,0,64,88.07
2,64,32,0,128,78.6
2,128,8,1,1,127.74
2,128,8,1,2,61.89
2,128,8,1,4,32.65
2,128,8,1,8,17.53
2,128,8,1,16,9.95
2,128,8,1,32,7.12
2,128,8,1,64,4.88
2,128,8,1,128,4.14
2,128,8,0,1,223.06
2,128,8,0,2,122.1
2,128,8,0,4,66.92
2,128,8,0,8,49.63
2,128,8,0,16,49.88
2,128,8,0,32,52.64
2,128,8,0,64,44.0
2,128,8,0,128,39.03
2,128,16,1,1,128.9
2,128,16,1,2,63.51
2,128,16,1,4,32.86
2,128,16,1,8,17.58
2,128,16,1,16,9.99
2,128,16,1,32,8.25
2,128,16,1,64,6.23
2,128,16,1,128,6.08
2,128,16,0,1,324.73
2,128,16,0,2,189.81
2,128,16,0,4,105.69
2,128,16,0,8,88.31
2,128,16,0,16,98.62
2,128,16,0,32,106.01
2,128,16,0,64,88.97
2,128,16,0,128,78.75
2,128,32,1,1,130.61
2,128,32,1,2,64.64
2,128,32,1,4,32.89
2,128,32,1,8,17.84
2,128,32,1,16,10.38
2,128,32,1,32,7.06
2,128,32,1,64,4.37
2,128,32,1,128,3.74
2,128,32,0,1,541.66
2,128,32,0,2,333.68
2,128,32,0,4,195.49
2,128,32,0,8,176.76
2,128,32,0,16,200.94
2,128,32,0,32,216.74
2,128,32,0,64,179.22
2,128,32,0,128,160.09
3,1,8,1,1,107.28
3,1,8,1,2,56.2
3,1,8,1,4,30.19
3,1,8,1,8,17.35
3,1,8,1,16,10.56
3,1,8,1,32,7.44
3,1,8,1,64,5.59
3,1,8,1,128,4.93
3,1,8,0,1,108.09
3,1,8,0,2,56.69
3,1,8,0,4,29.61
3,1,8,0,8,16.11
3,1,8,0,16,9.18
3,1,8,0,32,5.74
3,1,8,0,64,3.73
3,1,8,0,128,2.95
3,1,16,1,1,108.71
3,1,16,1,2,56.64
3,1,16,1,4,29.83
3,1,16,1,8,16.79
3,1,16,1,16,9.61
3,1,16,1,32,6.44
3,1,16,1,64,4.55
3,1,16,1,128,3.96
3,1,16,0,1,110.3
3,1,16,0,2,57.74
3,1,16,0,4,30.5
3,1,16,0,8,16.55
3,1,16,0,16,9.33
3,1,16,0,32,6.26
3,1,16,0,64,4.15
3,1,16,0,128,3.11
3,1,32,1,1,114.94
3,1,32,1,2,60.28
3,1,32,1,4,31.4
3,1,32,1,8,17.04
3,1,32,1,16,9.55
3,1,32,1,32,7.33
3,1,32,1,64,4.3
3,1,32,1,128,3.55
3,1,32,0,1,118.23
3,1,32,0,2,61.93
3,1,32,0,4,33.43
3,1,32,0,8,17.44
3,1,32,0,16,10.21
3,1,32,0,32,7.2
3,1,32,0,64,4.84
3,1,32,0,128,3.79
3,2,8,1,1,107.22
3,2,8,1,2,56.43
3,2,8,1,4,29.67
3,2,8,1,8,16.75
3,2,8,1,16,9.55
3,2,8,1,32,6.44
3,2,8,1,64,4.51
3,2,8,1,128,3.76
3,2,8,0,1,109.17
3,2,8,0,2,57.13
3,2,8,0,4,30.02
3,2,8,0,8,16.4
3,2,8,0,16,9.28
3,2,8,0,32,6.18
3,2,8,0,64,4.06
3,2,8,0,128,3.22
3,2,16,1,1,108.72
3,2,16,1,2,56.61
3,2,16,1,4,29.79
3,2,16,1,8,16.48
3,2,16,1,16,9.24
3,2,16,1,32,6.0
3,2,16,1,64,4.17
3,2,16,1,128,3.26
3,2,16,0,1,112.42
3,2,16,0,2,58.9
3,2,16,0,4,31.02
3,2,16,0,8,16.9
3,2,16,0,16,9.87
3,2,16,0,32,6.8
3,2,16,0,64,4.62
3,2,16,0,128,3.74
3,2,32,1,1,114.97
3,2,32,1,2,59.99
3,2,32,1,4,31.31
3,2,32,1,8,16.92
3,2,32,1,16,9.66
3,2,32,1,32,6.25
3,2,32,1,64,4.04
3,2,32,1,128,3.18
3,2,32,0,1,122.49
3,2,32,0,2,63.98
3,2,32,0,4,33.5
3,2,32,0,8,18.37
3,2,32,0,16,11.38
3,2,32,0,32,8.53
3,2,32,0,64,5.93
3,2,32,0,128,4.74
3,4,8,1,1,107.25
3,4,8,1,2,56.18
3,4,8,1,4,29.37
3,4,8,1,8,16.37
3,4,8,1,16,9.24
3,4,8,1,32,5.99
3,4,8,1,64,4.11
3,4,8,1,128,3.26
3,4,8,0,1,110.69
3,4,8,0,2,58.24
3,4,8,0,4,30.53
3,4,8,0,8,16.86
3,4,8,0,16,9.84
3,4,8,0,32,6.8
3,4,8,0,64,4.56
3,4,8,0,128,3.67
3,4,16,1,1,108.72
3,4,16,1,2,56.79
3,4,16,1,4,29.99
3,4,16,1,8,16.32
3,4,16,1,16,9.16
3,4,16,1,32,6.35
3,4,16,1,64,3.79
3,4,16,1,128,3.03
3,4,16,0,1,115.35
3,4,16,0,2,60.67
3,4,16,0,4,32.33
3,4,16,0,8,17.84
3,4,16,0,16,11.17
3,4,16,0,32,8.22
3,4,16,0,64,5.66
3,4,16,0,128,4.62
3,4,32,1,1,114.73
3,4,32,1,2,59.81
3,4,32,1,4,31.29
3,4,32,1,8,16.9
3,4,32,1,16,9.45
3,4,32,1,32,6.14
3,4,32,1,64,3.9
3,4,32,1,128,3.01
3,4,32,0,1,129.8
3,4,32,0,2,66.99
3,4,32,0,4,35.19
3,4,32,0,8,21.12
3,4,32,0,16,14.27
3,4,32,0,32,12.09
3,4,32,0,64,8.0
3,4,32,0,128,6.69
3,8,8,1,1,107.32
3,8,8,1,2,55.91
3,8,8,1,4,29.36
3,8,8,1,8,16.29
3,8,8,1,16,9.16
3,8,8,1,32,5.97
3,8,8,1,64,3.73
3,8,8,1,128,2.92
3,8,8,0,1,114.89
3,8,8,0,2,59.91
3,8,8,0,4,31.26
3,8,8,0,8,17.67
3,8,8,0,16,11.01
3,8,8,0,32,8.08
3,8,8,0,64,5.68
3,8,8,0,128,4.64
3,8,16,1,1,108.81
3,8,16,1,2,56.95
3,8,16,1,4,29.95
3,8,16,1,8,16.33
3,8,16,1,16,9.12
3,8,16,1,32,6.01
3,8,16,1,64,3.58
3,8,16,1,128,2.88
3,8,16,0,1,122.65
3,8,16,0,2,64.25
3,8,16,0,4,33.71
3,8,16,0,8,19.69
3,8,16,0,16,14.45
3,8,16,0,32,10.76
3,8,16,0,64,7.8
3,8,16,0,128,7.26
3,8,32,1,1,119.68
3,8,32,1,2,60.31
3,8,32,1,4,31.46
3,8,32,1,8,17.04
3,8,32,1,16,9.51
3,8,32,1,32,6.03
3,8,32,1,64,3.79
3,8,32,1,128,2.88
3,8,32,0,1,139.49
3,8,32,0,2,74.56
3,8,32,0,4,39.25
3,8,32,0,8,24.14
3,8,32,0,16,18.73
3,8,32,0,32,16.31
3,8,32,0,64,12.51
3,8,32,0,128,11.31
3,16,8,1,1,107.47
3,16,8,1,2,56.0
3,16,8,1,4,29.28
3,16,8,1,8,16.13
3,16,8,1,16,8.97
3,16,8,1,32,6.43
3,16,8,1,64,3.68
3,16,8,1,128,3.1
3,16,8,0,1,121.0
3,16,8,0,2,63.47
3,16,8,0,4,33.37
3,16,8,0,8,19.47
3,16,8,0,16,13.23
3,16,8,0,32,10.59
3,16,8,0,64,7.78
3,16,8,0,128,6.56
3,16,16,1,1,109.19
3,16,16,1,2,57.03
3,16,16,1,4,29.61
3,16,16,1,8,16.33
3,16,16,1,16,9.05
3,16,16,1,32,5.58
3,16,16,1,64,3.76
3,16,16,1,128,3.01
3,16,16,0,1,132.12
3,16,16,0,2,71.22
3,16,16,0,4,37.86
3,16,16,0,8,23.45
3,16,16,0,16,18.13
3,16,16,0,32,15.81
3,16,16,0,64,12.61
3,16,16,0,128,10.93
3,16,32,1,1,114.86
3,16,32,1,2,60.68
3,16,32,1,4,31.42
3,16,32,1,8,17.1
3,16,32,1,16,9.27
3,16,32,1,32,5.73
3,16,32,1,64,3.69
3,16,32,1,128,3.17
3,16,32,0,1,162.19
3,16,32,0,2,89.6
3,16,32,0,4,48.22
3,16,32,0,8,32.15
3,16,32,0,16,29.07
3,16,32,0,32,27.26
3,16,32,0,64,22.41
3,16,32,0,128,20.17
3,32,8,1,1,107.84
3,32,8,1,2,56.39
3,32,8,1,4,29.22
3,32,8,1,8,16.3
3,32,8,1,16,9.0
3,32,8,1,32,5.55
3,32,8,1,64,3.56
3,32,8,1,128,2.85
3,32,8,0,1,131.28
3,32,8,0,2,70.74
3,32,8,0,4,38.29
3,32,8,0,8,23.26
3,32,8,0,16,18.12
3,32,8,0,32,15.88
3,32,8,0,64,12.53
3,32,8,0,128,10.99
3,32,16,1,1,108.8
3,32,16,1,2,57.2
3,32,16,1,4,30.01
3,32,16,1,8,16.59
3,32,16,1,16,9.03
3,32,16,1,32,5.71
3,32,16,1,64,3.78
3,32,16,1,128,3.02
3,32,16,0,1,156.31
3,32,16,0,2,86.38
3,32,16,0,4,46.48
3,32,16,0,8,31.6
3,32,16,0,16,28.17
3,32,16,0,32,27.05
3,32,16,0,64,22.71
3,32,16,0,128,20.11
3,32,32,1,1,115.39
3,32,32,1,2,60.97
3,32,32,1,4,31.84
3,32,32,1,8,17.91
3,32,32,1,16,9.24
3,32,32,1,32,5.97
3,32,32,1,64,3.87
3,32,32,1,128,4.26
3,32,32,0,1,210.08
3,32,32,0,2,120.95
3,32,32,0,4,66.23
3,32,32,0,8,48.71
3,32,32,0,16,49.32
3,32,32,0,32,51.29
3,32,32,0,64,43.29
3,32,32,0,128,38.21
3,64,8,1,1,107.32
3,64,8,1,2,56.24
3,64,8,1,4,29.87
3,64,8,1,8,16.59
3,64,8,1,16,9.14
3,64,8,1,32,5.79
3,64,8,1,64,3.88
3,64,8,1,128,3.08
3,64,8,0,1,153.74
3,64,8,0,2,85.6
3,64,8,0,4,46.15
3,64,8,0,8,31.67
3,64,8,0,16,28.4
3,64,8,0,32,27.23
3,64,8,0,64,22.68
3,64,8,0,128,19.86
3,64,16,1,1,109.08
3,64,16,1,2,57.64
3,64,16,1,4,30.9
3,64,16,1,8,16.76
3,64,16,1,16,9.18
3,64,16,1,32,6.35
3,64,16,1,64,4.39
3,64,16,1,128,3.95
3,64,16,0,1,204.16
3,64,16,0,2,117.82
3,64,16,0,4,64.9
3,64,16,0,8,48.55
3,64,16,0,16,49.54
3,64,16,0,32,52.27
3,64,16,0,64,43.5
3,64,16,0,128,38.37
3,64,32,1,1,116.98
3,64,32,1,2,61.87
3,64,32,1,4,31.95
3,64,32,1,8,17.25
3,64,32,1,16,9.46
3,64,32,1,32,8.21
3,64,32,1,64,6.22
3,64,32,1,128,5.77
3,64,32,0,1,312.22
3,64,32,0,2,187.4
3,64,32,0,4,105.73
3,64,32,0,8,92.23
3,64,32,0,16,97.48
3,64,32,0,32,106.43
3,64,32,0,64,89.25
3,64,32,0,128,79.34
3,128,8,1,1,108.56
3,128,8,1,2,57.88
3,128,8,1,4,31.22
3,128,8,1,8,17.04
3,128,8,1,16,10.15
3,128,8,1,32,7.6
3,128,8,1,64,5.64
3,128,8,1,128,4.2
3,128,8,0,1,203.81
3,128,8,0,2,117.73
3,128,8,0,4,65.77
3,128,8,0,8,49.18
3,128,8,0,16,50.53
3,128,8,0,32,53.54
3,128,8,0,64,43.71
3,128,8,0,128,39.16
3,128,16,1,1,111.24
3,128,16,1,2,59.59
3,128,16,1,4,31.57
3,128,16,1,8,17.27
3,128,16,1,16,10.15
3,128,16,1,32,8.85
3,128,16,1,64,8.23
3,128,16,1,128,7.62
3,128,16,0,1,308.11
3,128,16,0,2,185.72
3,128,16,0,4,104.89
3,128,16,0,8,87.59
3,128,16,0,16,98.16
3,128,16,0,32,107.26
3,128,16,0,64,89.07
3,128,16,0,128,79.06
3,128,32,1,1,118.92
3,128,32,1,2,62.86
3,128,32,1,4,33.22
3,128,32,1,8,17.96
3,128,32,1,16,10.53
3,128,32,1,32,7.31
3,128,32,1,64,5.59
3,128,32,1,128,3.76
3,128,32,0,1,521.94
3,128,32,0,2,331.74
3,128,32,0,4,196.03
3,128,32,0,8,177.57
3,128,32,0,16,201.07
3,128,32,0,32,216.34
3,128,32,0,64,179.14
3,128,32,0,128,160.42
4,1,8,1,1,87.9
4,1,8,1,2,45.05
4,1,8,1,4,24.25
4,1,8,1,8,14.05
4,1,8,1,16,8.75
4,1,8,1,32,6.27
4,1,8,1,64,5.18
4,1,8,1,128,4.64
4,1,8,0,1,87.95
4,1,8,0,2,46.22
4,1,8,0,4,23.62
4,1,8,0,8,12.99
4,1,8,0,16,7.36
4,1,8,0,32,4.75
4,1,8,0,64,3.31
4,1,8,0,128,2.71
4,1,16,1,1,88.32
4,1,16,1,2,45.85
4,1,16,1,4,24.1
4,1,16,1,8,13.55
4,1,16,1,16,8.07
4,1,16,1,32,5.54
4,1,16,1,64,4.17
4,1,16,1,128,3.84
4,1,16,0,1,90.7
4,1,16,0,2,46.94
4,1,16,0,4,24.42
4,1,16,0,8,13.49
4,1,16,0,16,8.73
4,1,16,0,32,5.35
4,1,16,0,64,3.68
4,1,16,0,128,3.15
4,1,32,1,1,90.29
4,1,32,1,2,47.67
4,1,32,1,4,24.56
4,1,32,1,8,14.07
4,1,32,1,16,8.28
4,1,32,1,32,5.65
4,1,32,1,64,4.0
4,1,32,1,128,3.15
4,1,32,0,1,94.66
4,1,32,0,2,48.89
4,1,32,0,4,25.83
4,1,32,0,8,14.37
4,1,32,0,16,8.97
4,1,32,0,32,7.52
4,1,32,0,64,4.58
4,1,32,0,128,3.54
4,2,8,1,1,89.53
4,2,8,1,2,46.16
4,2,8,1,4,24.32
4,2,8,1,8,13.76
4,2,8,1,16,8.95
4,2,8,1,32,5.49
4,2,8,1,64,4.03
4,2,8,1,128,3.6
4,2,8,0,1,91.7
4,2,8,0,2,47.77
4,2,8,0,4,24.72
4,2,8,0,8,13.65
4,2,8,0,16,7.81
4,2,8,0,32,5.17
4,2,8,0,64,3.76
4,2,8,0,128,3.05
4,2,16,1,1,90.94
4,2,16,1,2,47.68
4,2,16,1,4,24.69
4,2,16,1,8,18.63
4,2,16,1,16,7.82
4,2,16,1,32,5.13
4,2,16,1,64,3.63
4,2,16,1,128,3.18
4,2,16,0,1,94.62
4,2,16,0,2,49.25
4,2,16,0,4,25.47
4,2,16,0,8,15.02
4,2,16,0,16,8.52
4,2,16,0,32,6.0
4,2,16,0,64,4.34
4,2,16,0,128,3.36
4,2,32,1,1,93.13
4,2,32,1,2,48.66
4,2,32,1,4,25.3
4,2,32,1,8,14.1
4,2,32,1,16,8.34
4,2,32,1,32,5.57
4,2,32,1,64,3.72
4,2,32,1,128,2.91
4,2,32,0,1,100.87
4,2,32,0,2,52.43
4,2,32,0,4,26.88
4,2,32,0,8,15.75
4,2,32,0,16,10.35
4,2,32,0,32,7.91
4,2,32,0,64,5.66
4,2,32,0,128,4.59
4,4,8,1,1,91.02
4,4,8,1,2,47.09
4,4,8,1,4,25.08
4,4,8,1,8,13.7
4,4,8,1,16,7.77
4,4,8,1,32,5.08
4,4,8,1,64,3.57
4,4,8,1,128,4.03
4,4,8,0,1,94.57
4,4,8,0,2,49.45
4,4,8,0,4,25.75
4,4,8,0,8,14.33
4,4,8,0,16,8.5
4,4,8,0,32,5.89
4,4,8,0,64,4.17
4,4,8,0,128,3.4
4,4,16,1,1,92.33
4,4,16,1,2,47.45
4,4,16,1,4,25.3
4,4,16,1,8,13.91
4,4,16,1,16,7.82
4,4,16,1,32,5.04
4,4,16,1,64,3.37
4,4,16,1,128,2.81
4,4,16,0,1,99.46
4,4,16,0,2,51.61
4,4,16,0,4,26.78
4,4,16,0,8,16.19
4,4,16,0,16,9.76
4,4,16,0,32,7.34
4,4,16,0,64,5.37
4,4,16,0,128,4.46
4,4,32,1,1,94.68
4,4,32,1,2,49.0
4,4,32,1,4,25.8
4,4,32,1,8,14.25
4,4,32,1,16,8.39
4,4,32,1,32,6.58
4,4,32,1,64,3.52
4,4,32,1,128,2.67
4,4,32,0,1,108.66
4,4,32,0,2,55.7
4,4,32,0,4,29.36
4,4,32,0,8,17.69
4,4,32,0,16,12.74
4,4,32,0,32,10.49
4,4,32,0,64,7.9
4,4,32,0,128,6.5
4,8,8,1,1,96.85
4,8,8,1,2,51.74
4,8,8,1,4,26.73
4,8,8,1,8,14.65
4,8,8,1,16,8.17
4,8,8,1,32,5.23
4,8,8,1,64,3.62
4,8,8,1,128,2.8
4,8,8,0,1,103.72
4,8,8,0,2,54.76
4,8,8,0,4,28.49
4,8,8,0,8,16.21
4,8,8,0,16,10.11
4,8,8,0,32,7.44
4,8,8,0,64,5.59
4,8,8,0,128,4.51
4,8,16,1,1,97.12
4,8,16,1,2,50.81
4,8,16,1,4,26.73
4,8,16,1,8,15.63
4,8,16,1,16,8.18
4,8,16,1,32,5.16
4,8,16,1,64,3.42
4,8,16,1,128,2.77
4,8,16,0,1,110.53
4,8,16,0,2,58.08
4,8,16,0,4,31.8
4,8,16,0,8,18.24
4,8,16,0,16,12.51
4,8,16,0,32,10.09
4,8,16,0,64,7.68
4,8,16,0,128,6.5
4,8,32,1,1,99.35
4,8,32,1,2,52.66
4,8,32,1,4,27.46
4,8,32,1,8,15.22
4,8,32,1,16,8.75
4,8,32,1,32,10.54
4,8,32,1,64,3.45
4,8,32,1,128,2.72
4,8,32,0,1,122.8
4,8,32,0,2,66.92
4,8,32,0,4,35.32
4,8,32,0,8,22.35
4,8,32,0,16,17.92
4,8,32,0,32,15.96
4,8,32,0,64,12.52
4,8,32,0,128,11.04
4,16,8,1,1,117.56
4,16,8,1,2,61.88
4,16,8,1,4,32.32
4,16,8,1,8,17.55
4,16,8,1,16,9.67
4,16,8,1,32,5.88
4,16,8,1,64,3.82
4,16,8,1,128,3.05
4,16,8,0,1,137.07
4,16,8,0,2,70.62
4,16,8,0,4,35.91
4,16,8,0,8,20.94
4,16,8,0,16,13.82
4,16,8,0,32,11.62
4,16,8,0,64,8.05
4,16,8,0,128,6.79
4,16,16,1,1,123.59
4,16,16,1,2,63.98
4,16,16,1,4,32.45
4,16,16,1,8,17.76
4,16,16,1,16,9.74
4,16,16,1,32,6.04
4,16,16,1,64,3.74
4,16,16,1,128,3.04
4,16,16,0,1,141.6
4,16,16,0,2,75.94
4,16,16,0,4,40.15
4,16,16,0,8,24.82
4,16,16,0,16,18.83
4,16,16,0,32,16.18
4,16,16,0,64,12.96
4,16,16,0,128,11.23
4,16,32,1,1,120.86
4,16,32,1,2,64.42
4,16,32,1,4,33.13
4,16,32,1,8,18.35
4,16,32,1,16,9.96
4,16,32,1,32,6.05
4,16,32,1,64,3.8
4,16,32,1,128,3.31
4,16,32,0,1,167.5
4,16,32,0,2,92.31
4,16,32,0,4,50.01
4,16,32,0,8,33.47
4,16,32,0,16,28.86
4,16,32,0,32,27.71
4,16,32,0,64,22.92
4,16,32,0,128,20.38
4,32,8,1,1,139.59
4,32,8,1,2,72.82
4,32,8,1,4,38.47
4,32,8,1,8,20.85
4,32,8,1,16,11.37
4,32,8,1,32,6.87
4,32,8,1,64,9.2
4,32,8,1,128,3.39
4,32,8,0,1,164.01
4,32,8,0,2,87.13
4,32,8,0,4,46.21
4,32,8,0,8,32.82
4,32,8,0,16,20.59
4,32,8,0,32,17.11
4,32,8,0,64,13.1
4,32,8,0,128,11.37
4,32,16,1,1,139.48
4,32,16,1,2,73.18
4,32,16,1,4,38.72
4,32,16,1,8,21.04
4,32,16,1,16,11.37
4,32,16,1,32,6.86
4,32,16,1,64,4.53
4,32,16,1,128,3.57
4,32,16,0,1,186.27
4,32,16,0,2,102.52
4,32,16,0,4,54.75
4,32,16,0,8,36.08
4,32,16,0,16,30.34
4,32,16,0,32,28.18
4,32,16,0,64,23.19
4,32,16,0,128,20.49
4,32,32,1,1,146.01
4,32,32,1,2,76.95
4,32,32,1,4,40.64
4,32,32,1,8,21.88
4,32,32,1,16,11.77
4,32,32,1,32,7.55
4,32,32,1,64,4.43
4,32,32,1,128,4.11
4,32,32,0,1,240.91
4,32,32,0,2,136.97
4,32,32,0,4,74.83
4,32,32,0,8,53.59
4,32,32,0,16,51.67
4,32,32,0,32,53.36
4,32,32,0,64,43.71
4,32,32,0,128,38.88
4,64,8,1,1,191.18
4,64,8,1,2,99.09
4,64,8,1,4,51.7
4,64,8,1,8,28.26
4,64,8,1,16,14.99
4,64,8,1,32,8.63
4,64,8,1,64,5.41
4,64,8,1,128,3.78
4,64,8,0,1,237.1
4,64,8,0,2,127.93
4,64,8,0,4,68.16
4,64,8,0,8,43.3
4,64,8,0,16,34.3
4,64,8,0,32,31.23
4,64,8,0,64,24.25
4,64,8,0,128,20.89
4,64,16,1,1,192.32
4,64,16,1,2,100.04
4,64,16,1,4,52.61
4,64,16,1,8,28.24
4,64,16,1,16,15.13
4,64,16,1,32,9.51
4,64,16,1,64,5.63
4,64,16,1,128,4.16
4,64,16,0,1,285.79
4,64,16,0,2,159.41
4,64,16,0,4,87.82
4,64,16,0,8,60.19
4,64,16,0,16,54.86
4,64,16,0,32,54.42
4,64,16,0,64,45.08
4,64,16,0,128,39.09
4,64,32,1,1,204.02
4,64,32,1,2,105.34
4,64,32,1,4,55.35
4,64,32,1,8,29.64
4,64,32,1,16,15.85
4,64,32,1,32,10.68
4,64,32,1,64,7.39
4,64,32,1,128,7.02
4,64,32,0,1,398.88
4,64,32,0,2,230.8
4,64,32,0,4,128.14
4,64,32,0,8,99.97
4,64,32,0,16,103.48
4,64,32,0,32,108.54
4,64,32,0,64,90.17
4,64,32,0,128,79.4
4,128,8,1,1,296.31
4,128,8,1,2,155.52
4,128,8,1,4,80.69
4,128,8,1,8,43.48
4,128,8,1,16,22.88
4,128,8,1,32,13.45
4,128,8,1,64,7.92
4,128,8,1,128,6.28
4,128,8,0,1,396.14
4,128,8,0,2,214.04
4,128,8,0,4,115.19
4,128,8,0,8,75.04
4,128,8,0,16,62.79
4,128,8,0,32,59.32
4,128,8,0,64,46.8
4,128,8,0,128,40.13
4,128,16,1,1,311.67
4,128,16,1,2,161.33
4,128,16,1,4,83.15
4,128,16,1,8,44.63
4,128,16,1,16,23.8
4,128,16,1,32,14.93
4,128,16,1,64,11.02
4,128,16,1,128,7.12
4,128,16,0,1,504.53
4,128,16,0,2,287.06
4,128,16,0,4,156.96
4,128,16,0,8,114.94
4,128,16,0,16,111.24
4,128,16,0,32,112.27
4,128,16,0,64,92.37
4,128,16,0,128,80.63
4,128,32,1,1,334.4
4,128,32,1,2,171.32
4,128,32,1,4,88.48
4,128,32,1,8,46.63
4,128,32,1,16,24.38
4,128,32,1,32,14.02
4,128,32,1,64,8.02
4,128,32,1,128,5.8
4,128,32,0,1,749.85
4,128,32,0,2,439.62
4,128,32,0,4,250.63
4,128,32,0,8,206.89
4,128,32,0,16,214.85
4,128,32,0,32,223.05
4,128,32,0,64,181.29
4,128,32,0,128,163.61
5,1,8,1,1,108.62
5,1,8,1,2,56.16
5,1,8,1,4,30.08
5,1,8,1,8,17.2
5,1,8,1,16,10.25
5,1,8,1,32,7.04
5,1,8,1,64,5.83
5,1,8,1,128,4.98
5,1,8,0,1,109.35
5,1,8,0,2,56.96
5,1,8,0,4,29.3
5,1,8,0,8,16.03
5,1,8,0,16,8.84
5,1,8,0,32,5.48
5,1,8,0,64,3.7
5,1,8,0,128,2.84
5,1,16,1,1,110.61
5,1,16,1,2,57.77
5,1,16,1,4,29.94
5,1,16,1,8,16.62
5,1,16,1,16,9.45
5,1,16,1,32,6.18
5,1,16,1,64,4.47
5,1,16,1,128,3.83
5,1,16,0,1,111.75
5,1,16,0,2,58.04
5,1,16,0,4,30.33
5,1,16,0,8,16.51
5,1,16,0,16,9.21
5,1,16,0,32,5.93
5,1,16,0,64,4.13
5,1,16,0,128,3.25
5,1,32,1,1,110.39
5,1,32,1,2,57.74
5,1,32,1,4,30.56
5,1,32,1,8,16.39
5,1,32,1,16,9.2
5,1,32,1,32,5.88
5,1,32,1,64,4.05
5,1,32,1,128,3.29
5,1,32,0,1,113.47
5,1,32,0,2,59.54
5,1,32,0,4,30.66
5,1,32,0,8,16.91
5,1,32,0,16,9.86
5,1,32,0,32,6.76
5,1,32,0,64,4.62
5,1,32,0,128,3.79
5,2,8,1,1,109.75
5,2,8,1,2,56.8
5,2,8,1,4,29.51
5,2,8,1,8,17.4
5,2,8,1,16,9.34
5,2,8,1,32,6.22
5,2,8,1,64,4.4
5,2,8,1,128,3.75
5,2,8,0,1,111.08
5,2,8,0,2,57.88
5,2,8,0,4,30.08
5,2,8,0,8,16.45
5,2,8,0,16,9.15
5,2,8,0,32,5.82
5,2,8,0,64,4.0
5,2,8,0,128,3.24
5,2,16,1,1,110.74
5,2,16,1,2,57.86
5,2,16,1,4,29.77
5,2,16,1,8,16.57
5,2,16,1,16,9.2
